project name,valid,type,issue,module,commit,parent,testcase,has_test_annotation,traces,bugged_components,description,extra_description
commons-compress_0,False,Auto-generated,COMPRESS-416,commons-compress,8251cd68f4db4bd56d88646e10d34ef4a1fdf90f,cd1d329dba95dae161317c123269c24282001a66,org.apache.commons.compress.archivers.zip.X5455_ExtendedTimestampTest#testParseReparse,True,[],[],No report,
commons-compress_0,False,Auto-generated,COMPRESS-416,commons-compress,8251cd68f4db4bd56d88646e10d34ef4a1fdf90f,cd1d329dba95dae161317c123269c24282001a66,org.apache.commons.compress.archivers.zip.X5455_ExtendedTimestampTest#testWriteReadRoundtrip,True,[],[],No report,
commons-compress_0,False,Auto-generated,COMPRESS-416,commons-compress,8251cd68f4db4bd56d88646e10d34ef4a1fdf90f,cd1d329dba95dae161317c123269c24282001a66,org.apache.commons.compress.archivers.zip.X5455_ExtendedTimestampTest#testBitsAreSetWithTime,True,[],[],No report,
commons-compress_0,False,Auto-generated,COMPRESS-416,commons-compress,8251cd68f4db4bd56d88646e10d34ef4a1fdf90f,cd1d329dba95dae161317c123269c24282001a66,org.apache.commons.compress.archivers.zip.X5455_ExtendedTimestampTest#testSampleFile,True,[],[],No report,
commons-compress_0,False,Auto-generated,COMPRESS-416,commons-compress,8251cd68f4db4bd56d88646e10d34ef4a1fdf90f,cd1d329dba95dae161317c123269c24282001a66,org.apache.commons.compress.archivers.zip.X5455_ExtendedTimestampTest#testMisc,True,[],[],No report,
commons-compress_0,False,Auto-generated,COMPRESS-416,commons-compress,8251cd68f4db4bd56d88646e10d34ef4a1fdf90f,cd1d329dba95dae161317c123269c24282001a66,org.apache.commons.compress.archivers.zip.X5455_ExtendedTimestampTest#testGettersSetters,True,[],[],No report,
commons-compress_0,False,Auto-generated,COMPRESS-416,commons-compress,8251cd68f4db4bd56d88646e10d34ef4a1fdf90f,cd1d329dba95dae161317c123269c24282001a66,org.apache.commons.compress.archivers.zip.X5455_ExtendedTimestampTest#testGetHeaderId,True,[],[],No report,
commons-compress_0,False,Auto-generated,COMPRESS-416,commons-compress,8251cd68f4db4bd56d88646e10d34ef4a1fdf90f,cd1d329dba95dae161317c123269c24282001a66,org.apache.commons.compress.archivers.zip.X5455_ExtendedTimestampTest#testParseReparse,True,[],[],No report,
commons-compress_0,False,Auto-generated,COMPRESS-416,commons-compress,8251cd68f4db4bd56d88646e10d34ef4a1fdf90f,cd1d329dba95dae161317c123269c24282001a66,org.apache.commons.compress.archivers.zip.X5455_ExtendedTimestampTest#testWriteReadRoundtrip,True,[],[],No report,
commons-compress_0,False,Auto-generated,COMPRESS-416,commons-compress,8251cd68f4db4bd56d88646e10d34ef4a1fdf90f,cd1d329dba95dae161317c123269c24282001a66,org.apache.commons.compress.archivers.zip.X5455_ExtendedTimestampTest#testBitsAreSetWithTime,True,[],[],No report,
commons-compress_0,False,Auto-generated,COMPRESS-416,commons-compress,8251cd68f4db4bd56d88646e10d34ef4a1fdf90f,cd1d329dba95dae161317c123269c24282001a66,org.apache.commons.compress.archivers.zip.X5455_ExtendedTimestamp_ESTest#notGeneratedAnyTest,True,[],[u'org.apache.commons.compress.archivers.zip.X5455_ExtendedTimestamp'],testcase passed in parent,
commons-compress_0,False,Auto-generated,COMPRESS-416,commons-compress,cd1d329dba95dae161317c123269c24282001a66,d0595b7121f57f1f49fe7fdc384479dd73ad64f5,org.apache.commons.compress.archivers.zip.X5455_ExtendedTimestampTest#testSampleFile,True,[],[],No report,
commons-compress_0,False,Auto-generated,COMPRESS-416,commons-compress,cd1d329dba95dae161317c123269c24282001a66,d0595b7121f57f1f49fe7fdc384479dd73ad64f5,org.apache.commons.compress.archivers.zip.X5455_ExtendedTimestampTest#testMisc,True,[],[],No report,
commons-compress_0,False,Auto-generated,COMPRESS-416,commons-compress,cd1d329dba95dae161317c123269c24282001a66,d0595b7121f57f1f49fe7fdc384479dd73ad64f5,org.apache.commons.compress.archivers.zip.X5455_ExtendedTimestampTest#testGettersSetters,True,[],[],No report,
commons-compress_0,False,Auto-generated,COMPRESS-416,commons-compress,cd1d329dba95dae161317c123269c24282001a66,d0595b7121f57f1f49fe7fdc384479dd73ad64f5,org.apache.commons.compress.archivers.zip.X5455_ExtendedTimestampTest#testGetHeaderId,True,[],[],No report,
commons-compress_0,False,Auto-generated,COMPRESS-416,commons-compress,cd1d329dba95dae161317c123269c24282001a66,d0595b7121f57f1f49fe7fdc384479dd73ad64f5,org.apache.commons.compress.archivers.zip.X5455_ExtendedTimestampTest#testParseReparse,True,[],[],No report,
commons-compress_0,False,Auto-generated,COMPRESS-416,commons-compress,cd1d329dba95dae161317c123269c24282001a66,d0595b7121f57f1f49fe7fdc384479dd73ad64f5,org.apache.commons.compress.archivers.zip.X5455_ExtendedTimestampTest#testWriteReadRoundtrip,True,[],[],No report,
commons-compress_0,False,Auto-generated,COMPRESS-416,commons-compress,cd1d329dba95dae161317c123269c24282001a66,d0595b7121f57f1f49fe7fdc384479dd73ad64f5,org.apache.commons.compress.archivers.zip.X5455_ExtendedTimestampTest#testBitsAreSetWithTime,True,[],[],No report,
commons-compress_0,False,Auto-generated,COMPRESS-416,commons-compress,cd1d329dba95dae161317c123269c24282001a66,d0595b7121f57f1f49fe7fdc384479dd73ad64f5,org.apache.commons.compress.archivers.zip.X5455_ExtendedTimestampTest#testSampleFile,True,[],[],No report,
commons-compress_0,False,Auto-generated,COMPRESS-416,commons-compress,cd1d329dba95dae161317c123269c24282001a66,d0595b7121f57f1f49fe7fdc384479dd73ad64f5,org.apache.commons.compress.archivers.zip.X5455_ExtendedTimestampTest#testMisc,True,[],[],No report,
commons-compress_0,False,Auto-generated,COMPRESS-416,commons-compress,cd1d329dba95dae161317c123269c24282001a66,d0595b7121f57f1f49fe7fdc384479dd73ad64f5,org.apache.commons.compress.archivers.zip.X5455_ExtendedTimestampTest#testGettersSetters,True,[],[],No report,
commons-compress_0,False,Auto-generated,COMPRESS-416,commons-compress,cd1d329dba95dae161317c123269c24282001a66,d0595b7121f57f1f49fe7fdc384479dd73ad64f5,org.apache.commons.compress.archivers.zip.X5455_ExtendedTimestampTest#testGetHeaderId,True,[],[],No report,
commons-compress_0,False,Auto-generated,COMPRESS-416,commons-compress,cd1d329dba95dae161317c123269c24282001a66,d0595b7121f57f1f49fe7fdc384479dd73ad64f5,org.apache.commons.compress.archivers.zip.X5455_ExtendedTimestampTest#testParseReparse,True,[],[],No report,
commons-compress_0,False,Auto-generated,COMPRESS-416,commons-compress,cd1d329dba95dae161317c123269c24282001a66,d0595b7121f57f1f49fe7fdc384479dd73ad64f5,org.apache.commons.compress.archivers.zip.X5455_ExtendedTimestampTest#testWriteReadRoundtrip,True,[],[],No report,
commons-compress_0,False,Auto-generated,COMPRESS-416,commons-compress,cd1d329dba95dae161317c123269c24282001a66,d0595b7121f57f1f49fe7fdc384479dd73ad64f5,org.apache.commons.compress.archivers.zip.X5455_ExtendedTimestampTest#testBitsAreSetWithTime,True,[],[],No report,
commons-compress_0,False,Auto-generated,COMPRESS-416,commons-compress,d0595b7121f57f1f49fe7fdc384479dd73ad64f5,992911d0fcd230497ee3fc50dcf49042b7372a47,org.apache.commons.compress.archivers.zip.ZipLong_ESTest#test0,True,[],[u'org.apache.commons.compress.archivers.zip.ZipLong'],testcase passed in parent,
commons-compress_0,False,Auto-generated,COMPRESS-436,commons-compress,c66db899cb061c79934986f0efa19a50ca33703f,a12adc3627ae39baecd132906c05484fee40efe8,org.apache.commons.compress.archivers.zip.UnsupportedZipFeatureException_ESTest#test0,True,[],[],testcase genrated compilation error when patched,
commons-compress_0,False,Auto-generated,COMPRESS-436,commons-compress,c66db899cb061c79934986f0efa19a50ca33703f,a12adc3627ae39baecd132906c05484fee40efe8,org.apache.commons.compress.archivers.zip.ZipArchiveInputStream_ESTest#notGeneratedAnyTest,True,[],"[u'org.apache.commons.compress.archivers.zip.ZipArchiveInputStream', u'org.apache.commons.compress.archivers.zip.UnsupportedZipFeatureException']",testcase passed in parent,
commons-compress_0,False,Auto-generated,COMPRESS-447,commons-compress,bd3e6cf204f249c2d60eca2268c8b9f402149f1b,7778533696b9644be3680228f25fce21e680e364,org.apache.commons.compress.archivers.zip.ExtraFieldUtils_ESTest#test0,True,[],[u'org.apache.commons.compress.archivers.zip.ExtraFieldUtils'],testcase genrated runtime error when tested,"java.lang.ArrayIndexOutOfBoundsException: 4
	at org.apache.commons.compress.archivers.zip.X7875_NewUnix.parseFromLocalFileData(X7875_NewUnix.java:227)
	at org.apache.commons.compress.archivers.zip.ExtraFieldUtils.parse(ExtraFieldUtils.java:179)
	at org.apache.commons.compress.archivers.zip.ExtraFieldUtils.parse(ExtraFieldUtils.java:106)
	at org.apache.commons.compress.archivers.zip.ExtraFieldUtils_ESTest.test0(ExtraFieldUtils_ESTest.java:35)
"
commons-compress_0,False,Auto-generated,COMPRESS-459,commons-compress,72bfc1247553bdd2711d6bb27a7179be86ded4f1,17575b8836ba18201ac7b839aeb432421b0c89bf,org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream_ESTest#notGeneratedAnyTest,True,[],[u'org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream'],testcase passed in parent,
commons-compress_0,False,Auto-generated,COMPRESS-459,commons-compress,9e80104befc54daaa097870b857e1bc334521490,f5330f7e667f5a7245c8a5f3007cda04554c5fe2,org.apache.commons.compress.archivers.cpio.CpioArchiveEntry_ESTest#test0,True,[],[],testcase genrated compilation error when patched,
commons-compress_0,False,Auto-generated,COMPRESS-459,commons-compress,9e80104befc54daaa097870b857e1bc334521490,f5330f7e667f5a7245c8a5f3007cda04554c5fe2,org.apache.commons.compress.archivers.cpio.CpioArchiveInputStream_ESTest#notGeneratedAnyTest,True,[],"[u'org.apache.commons.compress.archivers.cpio.CpioArchiveEntry', u'org.apache.commons.compress.archivers.cpio.CpioArchiveInputStream']",testcase passed in parent,
commons-compress_0,False,Auto-generated,COMPRESS-463,commons-compress,a41ce6892cb0590b2e658704434ac0dbcb6834c8,64ed6dde03afbef6715fdfdeab5fc04be6192899,org.apache.commons.compress.archivers.zip.ZipArchiveInputStream_ESTest#notGeneratedAnyTest,True,[],[u'org.apache.commons.compress.archivers.zip.ZipArchiveInputStream'],testcase passed in parent,
commons-compress_0,False,Auto-generated,COMPRESS-469,commons-compress,fd69d8ca2212d373a5a8f220530e8c0fa17ddf3b,7a3889d47b76b248deb4ae6d3c71cf7cf48dc734,org.apache.commons.compress.archivers.tar.TarArchiveInputStream_ESTest#test0,True,[],[],testcase genrated compilation error when patched,
commons-compress_0,False,Auto-generated,COMPRESS-469,commons-compress,fd69d8ca2212d373a5a8f220530e8c0fa17ddf3b,7a3889d47b76b248deb4ae6d3c71cf7cf48dc734,org.apache.commons.compress.archivers.tar.TarArchiveEntry_ESTest#test0,True,[],[],testcase genrated compilation error when patched,
commons-compress_0,False,Auto-generated,COMPRESS-475,commons-compress,76f428958f83348692a67e9f41b86cbc7ee83878,6e47be35fca595d8637441a578e29045b329c611,org.apache.commons.compress.archivers.arj.LocalFileHeader_ESTest#test0,True,[],"[u'org.apache.commons.compress.archivers.sevenz.SevenZArchiveEntry', u'org.apache.commons.compress.archivers.arj.ArjArchiveEntry', u'org.apache.commons.compress.archivers.arj.LocalFileHeader']",testcase passed in parent,
commons-compress_0,False,Auto-generated,COMPRESS-475,commons-compress,76f428958f83348692a67e9f41b86cbc7ee83878,6e47be35fca595d8637441a578e29045b329c611,org.apache.commons.compress.archivers.sevenz.SevenZArchiveEntry_ESTest#test0,True,[],"[u'org.apache.commons.compress.archivers.sevenz.SevenZArchiveEntry', u'org.apache.commons.compress.archivers.arj.ArjArchiveEntry', u'org.apache.commons.compress.archivers.arj.LocalFileHeader']",testcase passed in parent,
commons-compress_0,False,Auto-generated,COMPRESS-479,commons-compress,dd0063a0ee0349dcbd71c2e0ac7341df7dec6742,6b8ae855e41aa1c0e7e07c72d384c5ce88f67999,org.apache.commons.compress.archivers.zip.ZipArchiveEntry_ESTest#test0,True,[],[u'org.apache.commons.compress.archivers.zip.ZipArchiveEntry'],testcase genrated runtime error when tested,"java.lang.NullPointerException: null
	at org.apache.commons.compress.archivers.zip.ExtraFieldUtils.parse(ExtraFieldUtils.java:197)
	at org.apache.commons.compress.archivers.zip.ZipArchiveEntry.getExtraFields(ZipArchiveEntry.java:460)
	at org.apache.commons.compress.archivers.zip.ZipArchiveEntry_ESTest.test0(ZipArchiveEntry_ESTest.java:27)
"
commons-compress_0,False,Auto-generated,COMPRESS-482,commons-compress,82986dd12fc255d218a6454364a50eb9ae3f812d,ad9b4244607aaca0eb77c54219515c28c52839e7,org.apache.commons.compress.archivers.zip.ZipArchiveInputStream_ESTest#notGeneratedAnyTest,True,[],[u'org.apache.commons.compress.archivers.zip.ZipArchiveInputStream'],testcase passed in parent,
commons-compress_0,False,Auto-generated,COMPRESS-490,commons-compress,40b1d2fb8ff2eb4374eda8169524fade205a5e6c,d8ca982fa574c18e1501ac1018ec3466a6b73de9,org.apache.commons.compress.archivers.zip.X0017_StrongEncryptionHeader_ESTest#test0,True,[],[],testcase genrated compilation error when patched,
commons-compress_0,False,Auto-generated,COMPRESS-490,commons-compress,40b1d2fb8ff2eb4374eda8169524fade205a5e6c,d8ca982fa574c18e1501ac1018ec3466a6b73de9,org.apache.commons.compress.archivers.sevenz.SevenZFile_ESTest#notGeneratedAnyTest,True,[],"[u'org.apache.commons.compress.archivers.sevenz.SevenZFile', u'org.apache.commons.compress.archivers.cpio.CpioArchiveInputStream', u'org.apache.commons.compress.archivers.zip.X0017_StrongEncryptionHeader']",testcase passed in parent,
commons-compress_0,False,Auto-generated,COMPRESS-491,commons-compress,9eeea3f3c0b4abbdb357200d0f3ba8e4863545e7,fbaba0eab63bae94c865e6ba91295b79c8e8cbc1,org.apache.commons.compress.compressors.deflate64.HuffmanDecoder_ESTest#test0,True,[],[u'org.apache.commons.compress.compressors.deflate64.HuffmanDecoder'],testcase passed in parent,
commons-compress_0,False,Auto-generated,COMPRESS-492,commons-compress,277d6a0c2820548fd97748ec6aff92ceceb1fd35,ab7809b5c3de7a370a70f8236ec3f5c10c6383e2,org.apache.commons.compress.archivers.sevenz.SevenZFile_ESTest#notGeneratedAnyTest,True,[],"[u'org.apache.commons.compress.archivers.sevenz.SevenZFile', u'org.apache.commons.compress.archivers.sevenz.Archive']",testcase passed in parent,
commons-lang_1,False,Auto-generated,LANG-432,commons-lang,711e204e73f24e32acb3727a5d9d3b351b6639d1,7d3fbbfd43ec66fab190b29db9f7e157791de37f,org.apache.commons.lang.StringUtils_ESTest#notGeneratedAnyTest,True,[],[u'org.apache.commons.lang.StringUtils'],testcase passed in parent,
commons-lang_1,False,Auto-generated,LANG-530,commons-lang,1b85d8ba9e7bea6e4c7742b57bf71c38f1bf0a27,825481f019e4482e5ea74d5b0b5e5c438535cb68,org.apache.commons.lang3.time.DateUtils_ESTest#notGeneratedAnyTest,True,[],[u'org.apache.commons.lang3.time.DateUtils'],testcase passed in parent,
commons-lang_1,False,Auto-generated,LANG-538,commons-lang,825481f019e4482e5ea74d5b0b5e5c438535cb68,91ac16e0b4a74b437d86c2dd7a47272105b4317c,org.apache.commons.lang3.time.FastDateFormat_ESTest#notGeneratedAnyTest,True,[],[u'org.apache.commons.lang3.time.FastDateFormat'],testcase passed in parent,
commons-lang_1,False,Auto-generated,LANG-552,commons-lang,56550bf2779990da78d2bac1d8287c8a693c6e4b,dafb8e85dcb76a299c6add11ecb62acf702d6c2a,org.apache.commons.lang3.StringUtils_ESTest#notGeneratedAnyTest,True,[],[u'org.apache.commons.lang3.StringUtils'],testcase passed in parent,
commons-lang_1,False,Auto-generated,LANG-567,commons-lang,2f8f67ab2939f1c23f09c8764e04ea2da0479332,eb2b517b466efb38d591be80728924fb22745333,org.apache.commons.lang3.ArrayUtils_ESTest#notGeneratedAnyTest,True,[],[u'org.apache.commons.lang3.ArrayUtils'],testcase passed in parent,
commons-lang_1,False,Auto-generated,LANG-586,commons-lang,1f35e7c99b66b8d46c4ad96558e694a10aa38062,2fb9e71da695f4ffc1d390209944399b12c53a5d,org.apache.commons.lang3.builder.HashCodeBuilder_ESTest#test0,True,[],[u'org.apache.commons.lang3.builder.HashCodeBuilder'],testcase passed in parent,
commons-lang_1,False,Auto-generated,LANG-587,commons-lang,8f675dd3cbfb8f552bdbbe1cfc646ba5b367983b,5d5a31a8274ff7e8219ee87fdd15b48c2184ccc0,org.apache.commons.lang3.ClassUtils_ESTest#test0,True,[],[u'org.apache.commons.lang3.ClassUtils'],testcase genrated runtime error when tested,"java.lang.NullPointerException: null
	at org.apache.commons.lang3.ClassUtils.toClass(ClassUtils.java:909)
	at org.apache.commons.lang3.ClassUtils_ESTest.test0(ClassUtils_ESTest.java:24)
"
commons-lang_1,False,Auto-generated,LANG-606,commons-lang,1a60c21395fe7648188d1c91f62ac7baefa12742,cfff2579f5cd4e92c46f8790b9185a45e91fd783,org.apache.commons.lang3.builder.EqualsBuilder_ESTest#test0,True,[],[],testcase genrated compilation error when patched,
commons-lang_1,False,Auto-generated,LANG-607,commons-lang,bc52782cd84f4356d2984e1aa01806f81754eb08,79f7a7ef529ae656a80f7e331f75e79999cef7ea,org.apache.commons.lang3.StringUtils_ESTest#notGeneratedAnyTest,True,[],[u'org.apache.commons.lang3.StringUtils'],testcase passed in parent,
commons-lang_1,False,Auto-generated,LANG-607,commons-lang,1ced894df70d66f3a786c2c8cd6e23e0d4263d91,8a8859cb88a49a8b967217bfc1daafe0805e7c86,org.apache.commons.lang3.StringUtils_ESTest#notGeneratedAnyTest,True,[],[u'org.apache.commons.lang3.StringUtils'],testcase passed in parent,
commons-lang_1,False,Auto-generated,LANG-613,commons-lang,8252b04a45722648ce2225853de9882b3b0de034,59311cc13a0bc99cacf03e00da93423b20b3d459,org.apache.commons.lang3.reflect.ConstructorUtils_ESTest#notGeneratedAnyTest,True,[],[u'org.apache.commons.lang3.reflect.ConstructorUtils'],testcase passed in parent,
commons-lang_1,False,Auto-generated,LANG-617,commons-lang,bef3eb6ed060d5ae14da6ce5a1909675b8cf5650,c0041cafc2fda3fb437009d5417ba5ebeb32ad35,org.apache.commons.lang3.text.translate.NumericEntityUnescaper_ESTest#test0,True,[],[u'org.apache.commons.lang3.text.translate.NumericEntityUnescaper'],testcase passed in parent,
commons-lang_1,False,Auto-generated,LANG-617,commons-lang,c0041cafc2fda3fb437009d5417ba5ebeb32ad35,590867417dd3fb1e33ccbf40ad7a941dc4bf0861,org.apache.commons.lang3.text.translate.NumericEntityEscaper_ESTest#notGeneratedAnyTest,True,[],[u'org.apache.commons.lang3.text.translate.NumericEntityEscaper'],testcase passed in parent,
commons-lang_1,False,Auto-generated,LANG-624,commons-lang,eb79f7c6f37d0d9c4d9252b1020bc19a617a4d23,2d9a9ae59fd3b753e05903f63641eff1203f1bd1,org.apache.commons.lang3.SystemUtils_ESTest#notGeneratedAnyTest,True,[],[u'org.apache.commons.lang3.SystemUtils'],testcase passed in parent,
commons-lang_1,False,Auto-generated,LANG-624,commons-lang,b24ecd60fe9517bef1d6342e479e9bc3d85ef692,2241a1abc9615c7b92206afb5026ef21d405175a,org.apache.commons.lang3.SystemUtils_ESTest#notGeneratedAnyTest,True,[],[u'org.apache.commons.lang3.SystemUtils'],testcase passed in parent,
commons-lang_1,False,Auto-generated,LANG-901,commons-lang,9bc992b133f7169288f1fa6b53a04f74c1549947,2244ed9d63e037a85e1ab2ab2bc9b98f12a833dd,org.apache.commons.lang3.StringUtils_ESTest#notGeneratedAnyTest,True,[],[u'org.apache.commons.lang3.StringUtils'],testcase passed in parent,
commons-lang_1,False,Auto-generated,LANG-905,commons-lang,70b3504b9fe03f267ce0f97c6ff21de5f5fbd2f3,4fc5c6b35c1ca02fb0e876d54342c66196aac846,org.apache.commons.lang3.builder.EqualsBuilder_ESTest#notGeneratedAnyTest,True,[],[u'org.apache.commons.lang3.builder.EqualsBuilder'],testcase passed in parent,
commons-lang_1,False,Auto-generated,LANG-915,commons-lang,8ea0c0284810bd6ec00f608be31abd20dbd4b72b,e42dad3901e2fd6dcb0388bab79719cb0071187f,org.apache.commons.lang3.LocaleUtils_ESTest#notGeneratedAnyTest,True,[],[u'org.apache.commons.lang3.LocaleUtils'],testcase passed in parent,
commons-lang_1,False,Auto-generated,LANG-917,commons-lang,be370cd0ef134bb44fde733e4ee91661a012dae5,a93703d002bc4850e7adcdfc9b51664fca7b8836,org.apache.commons.lang3.text.ExtendedMessageFormat_ESTest#test0,True,[],[u'org.apache.commons.lang3.text.ExtendedMessageFormat'],testcase failed in commit,
commons-lang_1,False,Auto-generated,LANG-920,commons-lang,a9ae686ec85e4fc326f56a23de8cd0481f7d9c89,06df5cbe7c1f1df2651aabe15cb10228b474e01c,org.apache.commons.lang3.ArrayUtils_ESTest#notGeneratedAnyTest,True,[],[u'org.apache.commons.lang3.ArrayUtils'],testcase passed in parent,
commons-lang_1,False,Auto-generated,LANG-928,commons-lang,6ea7f2f7afcd6d60d62a5cd1392feda3471fc666,38f8b88528487efc4e53ac6c91f08fbaaa2a82d6,org.apache.commons.lang3.text.translate.OctalUnescaper_ESTest#notGeneratedAnyTest,True,[],[u'org.apache.commons.lang3.text.translate.OctalUnescaper'],testcase passed in parent,
commons-lang_1,False,Auto-generated,LANG-934,commons-lang,c288d296018a48eb88526b05b62419170cc63a6b,030f0d3d404a912cc1d055f5ff323917f40a2ea9,org.apache.commons.lang3.reflect.FieldUtils_ESTest#notGeneratedAnyTest,True,[],"[u'org.apache.commons.lang3.reflect.FieldUtils', u'org.apache.commons.lang3.reflect.testbed.StaticContainer']",testcase passed in parent,
commons-lang_1,False,Auto-generated,LANG-936,commons-lang,8cd2339a9788cf2c6e44b6761d3a19259fbe1df3,3a8595f1a57759044be301fc76a2300b7f2efe66,org.apache.commons.lang3.StringUtils_ESTest#notGeneratedAnyTest,True,[],[u'org.apache.commons.lang3.StringUtils'],testcase passed in parent,
commons-lang_1,False,Auto-generated,LANG-961,commons-lang,2eecc96a53bb3b9da49bae03a18388d0f23853e7,8c04a90ec58a09cc4e0857ebba5bccc33ee84890,org.apache.commons.lang3.reflect.FieldUtils_ESTest#notGeneratedAnyTest,True,[],[u'org.apache.commons.lang3.reflect.FieldUtils'],testcase passed in parent,
commons-lang_1,False,Auto-generated,LANG-971,commons-lang,9397608dd35a335d5e14813c0923f9419782980a,5a509030a946646780e963b9f492a4eaff734116,org.apache.commons.lang3.math.NumberUtils_ESTest#notGeneratedAnyTest,True,[],[u'org.apache.commons.lang3.math.NumberUtils'],testcase passed in parent,
commons-lang_1,False,Auto-generated,LANG-977,commons-lang,ab1424015085472b2d3865668e370aec8a102331,408462e80d57be420c153b67f69110e27776d4eb,org.apache.commons.lang3.StringEscapeUtils_ESTest#notGeneratedAnyTest,True,[],"[u'org.apache.commons.lang3.StringEscapeUtils', u'org.apache.commons.lang3.text.translate.CharSequenceTranslator']",testcase passed in parent,
commons-lang_1,False,Auto-generated,LANG-977,commons-lang,ab1424015085472b2d3865668e370aec8a102331,408462e80d57be420c153b67f69110e27776d4eb,org.apache.commons.lang3.text.translate.CharSequenceTranslator_ESTest#test0,True,[],"[u'org.apache.commons.lang3.StringEscapeUtils', u'org.apache.commons.lang3.text.translate.CharSequenceTranslator']",testcase passed in parent,
commons-lang_1,False,Auto-generated,LANG-984,commons-lang,cf4138d7bc1a892295ccd58ea8b42f7c8737239a,ddc06197e4c9cdd009ba2a039dca77099797c584,org.apache.commons.lang3.time.DurationFormatUtils_ESTest#test0,True,[],[],testcase genrated compilation error when patched,
commons-lang_1,False,Auto-generated,LANG-992,commons-lang,cf03e6173b70ad64337704402bea51600cddd1ba,708da45999d8e545bfbae17a092c68df94061756,org.apache.commons.lang3.math.NumberUtils_ESTest#notGeneratedAnyTest,True,[],[u'org.apache.commons.lang3.math.NumberUtils'],testcase passed in parent,
commons-lang_1,False,Auto-generated,LANG-1000,commons-lang,22b6781a0b96418198dc9146e5191e51d381102f,2aae22de23bf47566700c0ca2671d25e30c4a857,org.apache.commons.lang3.time.FastDatePrinter_ESTest#notGeneratedAnyTest,True,[],"[u'org.apache.commons.lang3.time.FastDateParser', u'org.apache.commons.lang3.time.FastDatePrinter']",testcase passed in parent,
commons-lang_1,False,Auto-generated,LANG-1004,commons-lang,fd54d42f78ae17a96fc005d2fcd080807343aad7,00dc479f6a1d204d557f4cb1d981ba236fe09565,org.apache.commons.lang3.time.DurationFormatUtils_ESTest#notGeneratedAnyTest,True,[],[u'org.apache.commons.lang3.time.DurationFormatUtils'],testcase passed in parent,
commons-lang_1,False,Auto-generated,LANG-1018,commons-lang,8d6bc0ca625f3a1a98b486541fa613b2fac4b41c,7fd021d82ff431fb31f42bc6c5c44a3b979cb426,org.apache.commons.lang3.math.NumberUtils_ESTest#notGeneratedAnyTest,True,[],[u'org.apache.commons.lang3.math.NumberUtils'],testcase passed in parent,
commons-lang_1,False,Auto-generated,LANG-1060,commons-lang,c8e61afdb89c58ea8ffaf04593da41ff0888d30e,c3b1fefbad0c67c8556ba6b4573f135197f87598,org.apache.commons.lang3.math.NumberUtils_ESTest#notGeneratedAnyTest,True,[],[u'org.apache.commons.lang3.math.NumberUtils'],testcase passed in parent,
commons-lang_1,False,Auto-generated,LANG-1077,commons-lang,e5a3039f7a1e727fca40db7357a9191b6a7cf41d,05763470e5a067eb153533d47baa73174ad9bd46,org.apache.commons.lang3.StringUtils_ESTest#notGeneratedAnyTest,True,[],[u'org.apache.commons.lang3.StringUtils'],testcase passed in parent,
commons-lang_1,False,Auto-generated,LANG-1081,commons-lang,ffc38b1f3b35ddfadb942240b9d2f933ec83d1be,3181b407668fa09b83ff80126b5abdfc4074ab9a,org.apache.commons.lang3.builder.DiffBuilder_ESTest#notGeneratedAnyTest,True,[],[u'org.apache.commons.lang3.builder.DiffBuilder'],testcase passed in parent,
commons-lang_1,False,Auto-generated,LANG-1083,commons-lang,6eac3468d4569e64f18757225aa8f7fd6f2a5241,89c8519238523873277e76ea87422aebaf17898c,org.apache.commons.lang3.SerializationUtils_ESTest#notGeneratedAnyTest,True,[],[u'org.apache.commons.lang3.SerializationUtils'],testcase passed in parent,
commons-lang_1,False,Auto-generated,LANG-1120,commons-lang,a0b798c27a0312df2a110073bd7888993e56d05c,dd5a0e6e1e3edb41afb4b40e4ec2c99e5932e73c,org.apache.commons.lang3.StringUtils_ESTest#notGeneratedAnyTest,True,[],[u'org.apache.commons.lang3.StringUtils'],testcase passed in parent,
commons-lang_1,False,Auto-generated,LANG-1190,commons-lang,13cd4e0ac3ab76a4dc091eda457f9a111727cba2,7e85d1cf54b1e467607a0019b56f91577ebe2e4f,org.apache.commons.lang3.reflect.TypeUtils_ESTest#notGeneratedAnyTest,True,[],[u'org.apache.commons.lang3.reflect.TypeUtils'],testcase passed in parent,
commons-lang_1,False,Auto-generated,LANG-1191,commons-lang,3af7d0dace7bee3f42b88abcaca853765cee3557,04a5d83aecc325f87696c83b1a5dba45584ddaa7,org.apache.commons.lang3.StringUtils_ESTest#notGeneratedAnyTest,True,[],[u'org.apache.commons.lang3.StringUtils'],testcase passed in parent,
commons-lang_1,False,Auto-generated,LANG-1202,commons-lang,c99a787752770b8952297e24e07bd404cb2f4f74,ac1c341558ae3139a5c1eb07bf148230192d6f57,org.apache.commons.lang3.time.DateUtilsTest#testConstructor,True,[],[],No report,
commons-lang_1,False,Auto-generated,LANG-1202,commons-lang,c99a787752770b8952297e24e07bd404cb2f4f74,ac1c341558ae3139a5c1eb07bf148230192d6f57,org.apache.commons.lang3.time.DateUtilsTest#testIsSameDay_Date,True,[],[],No report,
